,pactivity_value,uniprot_id,canonical_smiles
20718,9.275724130399212,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1
21590,8.779891911959945,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1
21644,9.2518119729938,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1
22171,8.924453038607469,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1
9013,9.200659450546418,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1
9991,8.777283528852417,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1
10555,8.636388020107855,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1
10556,8.6903698325741,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1
17691,7.896196279044044,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1
17693,8.57186520597121,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1
18216,8.51999305704285,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1
18218,8.148741651280925,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1
3351,7.399027104313252,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1
3352,7.863279432843593,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1
3853,7.869666231504994,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1
3854,7.440093374963888,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC(C)C)nc32)c1
5746,8.028260409112221,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1
5747,8.91721462968355,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1
6307,8.882728704344236,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1
6308,8.378823718224965,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4C)nc32)c1
1015,9.346787486224656,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
1964,8.220403508742175,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
2040,9.337242168318426,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
2450,8.354577730650908,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
9014,9.18045606445813,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
9992,7.978810700930062,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
10051,9.136677139879545,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
10557,8.220403508742175,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C3CC3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
25456,9.292429823902063,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
25457,9.337242168318426,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
26341,9.031517051446064,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
26342,9.008773924307505,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
22249,8.79860287567955,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
22251,8.61261017366127,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
33923,8.872895201635192,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
33925,8.935542010773082,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc4ccccc4c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
62594,9.173925197299173,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
62595,9.42021640338319,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
63775,9.142667503568731,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
63776,9.031517051446064,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(Cc3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
13291,8.280668713016274,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
13292,8.777283528852417,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
13907,8.46470587995723,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
13908,8.33348201944512,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
49115,8.636388020107855,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
49116,8.447331783887806,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
50527,8.692503962086787,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
50528,8.779891911959945,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(Oc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
45493,8.59176003468815,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(OCc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
45494,8.199970640755867,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(OCc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
47264,8.614393726401687,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(OCc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
47265,8.616184634019568,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(OCc4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
24043,8.698970004336019,P08581,COCCOc1cnc2ccc(C(C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1
24856,9.0,P08581,COCCOc1cnc2ccc(C(C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1
14201,4.579999998661813,P42336,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1
15787,4.579999668433626,P42336,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1
22288,7.455931955649724,Q16539,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
29753,7.580044251510242,Q16539,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
1893,8.050122295963126,Q16539,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
2492,8.045757490560675,Q16539,Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
25643,7.4179366370882915,P00533,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
25644,8.066006836168757,P00533,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
26180,7.154901959985743,P00533,CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
29754,8.17979854051436,Q16539,Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
33978,8.173925197299173,Q16539,Cc1ccc(C(=O)Nc2ccon2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
41285,7.700057099977233,Q16539,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
41286,7.299988937677887,Q16539,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
41383,7.79997073344623,Q16539,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
41384,7.560036064079095,Q16539,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
41496,7.795880017344075,Q16539,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
22248,8.91721462968355,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
22250,8.503070351926786,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
33922,8.18309616062434,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
33924,8.96657624451305,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
41456,7.603800652904264,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1
41457,8.30539480106643,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1
42021,8.20620961530918,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1
42022,7.939302159646388,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1
28758,7.01904268377038,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCCC5)cc4OC)nc32)c1
28761,7.9821322810364945,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCCC5)cc4OC)nc32)c1
29256,7.812479279163537,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCCC5)cc4OC)nc32)c1
29259,7.438540828758084,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCCC5)cc4OC)nc32)c1
17692,7.219610671529047,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1
17694,7.985899678480379,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1
18217,7.894830572000669,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1
18219,7.5398541825082495,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCOCC5)cc4OC)nc32)c1
6400,8.560667306169737,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1
6401,8.286509456906057,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1
11854,7.958607314841775,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1
11855,8.675717544702307,P00533,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)cc4OC)nc32)c1
30065,8.10292299679058,O14757,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NC1CCCNC1
30066,8.301029995663981,O14757,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NC1CCCNC1
31433,8.301029995663981,O14757,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NC1CCCNC1
53803,7.346787486224656,Q9UM73,CCN1C(=O)CCCc2c1ccc(Nc1ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n1)c2OC
53804,7.853871964321762,Q9UM73,CCN1C(=O)CCCc2c1ccc(Nc1ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n1)c2OC
17667,6.847711655616943,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(N)ncn2)c1F
17668,6.3585258894959,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(N)ncn2)c1F
17674,6.850011543508524,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(N)ncn2)c1F
1935,7.443697499232713,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NC)ncn2)c1F
1936,6.774690718274137,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NC)ncn2)c1F
1942,7.439973751087107,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NC)ncn2)c1F
35818,7.1938200260161125,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NCCO)ncn2)c1F
37261,7.1938200260161125,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NCCO)ncn2)c1F
37262,5.468521082957745,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2cc(NCCO)ncn2)c1F
52349,7.080921907623926,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)N(C)c2cc(N)ncn2)c1F
52350,6.619788758288394,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)N(C)c2cc(N)ncn2)c1F
52357,7.079981083971085,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)N(C)c2cc(N)ncn2)c1F
41431,8.2518119729938,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]ncc23)c1F
41432,7.055517327849832,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]ncc23)c1F
41441,8.250263684430939,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]ncc23)c1F
66439,8.795880017344075,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]nc(OC)c23)c1F
66445,8.79860287567955,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)Nc2ncnc3[nH]nc(OC)c23)c1F
59569,8.744727494896694,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1F
59570,8.022276394711152,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1F
59579,8.739928612014925,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1F
1014,9.229147988357855,P15056,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2cccc3c(N)ncnc23)c1F
1937,8.022276394711152,P15056,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2cccc3c(N)ncnc23)c1F
2038,9.230032198670557,P15056,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2cccc3c(N)ncnc23)c1F
4887,9.267606240177031,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1Cl
5721,8.113509274827518,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1Cl
5813,9.270025714300445,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1Cl
53526,9.958607314841775,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)cccc12
53527,9.96018944585165,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)cccc12
54588,8.602059991327963,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)cccc12
44539,8.494850021680094,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1F
44540,7.823908740944319,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1F
44555,8.489454989793387,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1F
45385,8.494850021680094,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1F
27864,9.045757490560675,P15056,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2csc3c(N)ncnc23)c1F
28729,7.721246399047171,P15056,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2csc3c(N)ncnc23)c1F
28807,9.049976093476674,P15056,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2csc3c(N)ncnc23)c1F
11813,8.958607314841775,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1Cl
11814,7.823908740944319,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1Cl
11828,8.958607314841775,P15056,CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1Cl
64234,9.739928612014925,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)csc12
65472,9.744727494896694,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)csc12
66438,8.698970004336019,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)csc12
66440,8.337242168318426,P15056,Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)csc12
668,8.522878745280337,P11309,CC(C)Oc1cccc(C=C2SC(=O)NC2=O)c1N1CCCC(N)C1
671,8.397940008672037,P11309,CC(C)Oc1cccc(C=C2SC(=O)NC2=O)c1N1CCCC(N)C1
11911,8.522878745280337,P11309,CC(C)Oc1cccc(C=C2SC(=O)NC2=O)c1N1CCCC(N)C1
25450,9.397940008672037,P11309,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
26459,8.522878745280337,P11309,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
26461,8.522878745280337,P11309,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
26106,8.721246399047171,Q86V86,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
26460,8.522878745280337,Q86V86,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
26462,8.721246399047171,Q86V86,NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1
56468,7.87942606879415,Q06187,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
56469,7.563837352959244,Q06187,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
56470,7.87942606879415,Q06187,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
56471,7.563837352959244,Q06187,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
57145,8.647817481888637,Q06187,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1
20915,7.100015437450609,P48736,CC(=O)Nc1nc2ccc(-c3cncc(S(C)(=O)=O)c3)cn2n1
21626,7.096910013008056,P48736,CC(=O)Nc1nc2ccc(-c3cncc(S(C)(=O)=O)c3)cn2n1
22075,4.200000237109354,P48736,CC(=O)Nc1nc2ccc(-c3cncc(S(C)(=O)=O)c3)cn2n1
62940,7.0,P48736,CS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1
63924,5.700000503883016,P48736,CS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1
13276,8.2518119729938,P15056,N#CC1(c2cccc(C(=O)Nc3cc(Oc4ccc5nc(NC(=O)C6CC6)sc5n4)ccc3F)c2Cl)CC1
13345,8.154901959985743,P15056,N#CC1(c2cccc(C(=O)Nc3cc(Oc4ccc5nc(NC(=O)C6CC6)sc5n4)ccc3F)c2Cl)CC1
13517,8.55284196865778,P35968,N#CC1(c2cccc(C(=O)Nc3cc(Oc4ccc5nc(NC(=O)C6CC6)sc5n4)ccc3F)c2Cl)CC1
13954,8.657577319177793,P35968,N#CC1(c2cccc(C(=O)Nc3cc(Oc4ccc5nc(NC(=O)C6CC6)sc5n4)ccc3F)c2Cl)CC1
1244,8.522878745280337,P42338,Cc1cc(C(C)Nc2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1
1245,7.2441251443275085,P42338,Cc1cc(C(C)Nc2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1
3279,8.397940008672037,Q9UM73,COCCNC1CCc2cc(Nc3ncc(Cl)c(NC4C5C=CC(C5)C4C(N)=O)n3)c(OC)cc2CC1
3280,7.3979400086720375,Q9UM73,COCCNC1CCc2cc(Nc3ncc(Cl)c(NC4C5C=CC(C5)C4C(N)=O)n3)c(OC)cc2CC1
54549,8.221848749616356,Q9UM73,COc1cc2c(cc1Nc1ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n1)CCC(N1CCOCC1)CC2
54550,7.3979400086720375,Q9UM73,COc1cc2c(cc1Nc1ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n1)CCC(N1CCOCC1)CC2
29733,7.790484985457369,Q9UM73,COc1c(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc2c1CCC(N1CCN(C)CC1)CC2
29734,6.698970004336019,Q9UM73,COc1c(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc2c1CCC(N1CCN(C)CC1)CC2
35353,9.0,P53667,CCNC(=O)Nc1ncc(-c2cc(-c3c(C)cc(OC)cc3C)nc(-c3cnccn3)n2)s1
35354,7.267606240177032,P53667,CCNC(=O)Nc1ncc(-c2cc(-c3c(C)cc(OC)cc3C)nc(-c3cnccn3)n2)s1
33448,5.795880017344075,P15056,CCCCCCCCCCS(=O)(=O)Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12
33449,6.142667503568732,P15056,CCCCCCCCCCS(=O)(=O)Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12
33451,5.779891911959945,P15056,CCCCCCCCCCS(=O)(=O)Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12
5123,6.167491087293763,P15056,O=C1CCC(=O)N1c1ccc(F)c(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)c1F
6290,6.173925197299174,P15056,O=C1CCC(=O)N1c1ccc(F)c(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)c1F
1247,4.70000006855703,P08069,COCCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)[nH]n1
1954,4.700000503883016,P08069,COCCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)[nH]n1
8504,9.199970640755867,P42338,Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F
9777,7.795880017344075,P42338,Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F
23051,5.795880017344075,P10721,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
23054,5.795880017344075,P10721,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
24796,8.0,P10721,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
